DIVISION_NUM,Division Name,SVP,AVP,Location Name,Online Code,State,Location Description,Year,Adjusted COGS,Sales,Regular GM,Total GM
20,ABC,Justin Robb,Ernie Peters,MEXICO  NY YARD,MEXINYYD,NY,Mexico NY Yard,1/1/18,597069.33,746388.61,149319.28,149500.49
20,ABC,Justin Robb,Ernie Peters,JOHNSTOWN  NY YARD,JOHNNYYD,NY,Johnstown NY Yard,1/1/18,351027.56,416158.5,65130.94,65130.94
20,ABC,Justin Robb,Ernie Peters,TICONDEROGA  NY YARD,TICONYYD,NY,Ticonderoga NY Yard,1/1/18,174062.04,213739.27,39677.23,39677.23
20,ABC,Justin Robb,Larry Smith,PETOSKEY  MI YARD,PETOMIYD,MI,Petoskey MI Yard,1/1/18,298470.13,377493.48,79023.35,79023.35
20,ABC,Justin Robb,Larry Smith,CADILLAC  MI YARD,CADIMIYD,MI,Cadillac MI Yard,1/1/18,320895.9,424798.55,103902.65,103902.65
20,ABC,Justin Robb,Larry Smith,ST. HELEN  MI YARD,STHEMIYD,MI,St Helen MI Yard,1/1/18,224717.71,287873.39,63155.68,63190.96
20,ABC,Justin Robb,Larry Smith,GAYLORD  MI YARD,GAYLMIYD,MI,Gaylord MI Yard,1/1/18,430821.39,546407.34,115585.95,115585.95
20,ABC,Justin Robb,Larry Smith,ALPENA  MI YARD,ALPEMIYD,MI,Alpena MI Yard,1/1/18,180846.33,223722.32,42875.99,42875.99
20,ABC,Justin Robb,Larry Smith,FREMONT  MI YARD,FREMMIYD,MI,Fremont MI Yard,1/1/18,262011.35,347728.27,85716.92,85716.92
20,ABC,Justin Robb,Larry Smith,RUDYARD  MI YARD,RUDYMIYD,MI,Rudyard MI Yard,1/1/18,180136.79,239139.14,59002.35,59002.35
20,ABC,Justin Robb,Larry Smith,ALMA  MI YARD,ALMAMIYD,MI,Alma MI Yard,1/1/18,58301.5,76409.45,18107.95,18107.95
20,ABC,Justin Robb,Larry Smith,BAD AXE  MI YARD,BDAXMIYD,MI,Bad Axe MI Yard,1/1/18,122236.01,161647.78,39411.77,39411.77
20,ABC,Justin Robb,Larry Smith,CARO  MI YARD,CAROMIYD,MI,Caro MI Yard,1/1/18,148468.37,200824.67,52356.3,52373.86
20,ABC,Justin Robb,Larry Smith,SAGINAW  MI (WEST) YARD,SAGIMIYD,MI,Saginaw MI Yard,1/1/18,507859.02,684601.64,176742.62,176872.69
20,ABC,Justin Robb,Larry Smith,TRAVERSE CITY  MI YARD,TRAVMIYD,MI,Traverse City MI Yard,1/1/18,309761.67,398402.26,88640.59,88642.04
20,ABC,Justin Robb,Larry Smith,KALAMAZOO  MI YARD,KALAMIYD,MI,Kalamazoo MI Yard,1/1/18,285163.95,363902.66,78738.71,78738.71
20,ABC,Justin Robb,Mike Carman,BAYPORT  NY YARD,BAYPNYYD,NY,Bayport NY Yard,1/1/18,725949.56,916789.92,190840.36,191062.49
20,ABC,Justin Robb,Mike Carman,NEW HYDE PARK  NY YARD,NHYDNYYD,NY,New Hyde Park NY Yard,1/1/18,1390744.03,1783955.18,393211.15,393805.48
20,ABC,Justin Robb,Mike Carman,FARMINGDALE  NY YARD,FARMNYYD,NY,Farmingdale NY Yard,1/1/18,478211.19,612226.45,134015.26,134461.65
20,ABC,Justin Robb,Steve Gibson,PHILLIPSBURG  NJ YARD,PHILNJYD,NJ,Phillipsburg NJ Yard,1/1/18,401.41,419.42,18.01,18.01
20,ABC,Justin Robb,Todd Rose,MIDDLETOWN  NY LIQUIDATION,MIDDNYDC,NY,Middletown NY Liquidation,1/1/18,43096.72,82596.21,39499.49,39499.49
20,ABC,Justin Robb,Todd Rose,MIDDLETOWN  NY MILLWORK,MIDDNYMW,NY,Middletown NY Millwork,1/1/18,3721745.51,4667527.38,945781.87,946047.62
20,ABC,Justin Robb,Todd Rose,MAHOPAC  NY YARD,MAHONYYD,NY,Mahopac NY Yard,1/1/18,135952.74,173415.39,37462.65,37462.65
20,ABC,Justin Robb,Todd Rose,CONGERS  NY YARD,CONGNYYD,NY,Congers NY Yard,1/1/18,2069132.32,2542872.56,473740.24,473808.62
20,ABC,Justin Robb,Todd Rose,EAST HARTFORD  CT YARD,EHARCTYD,CT,East Hartford CT Yard,1/1/18,856130,1100303.61,244173.61,244173.61
20,ABC,Justin Robb,Todd Rose,MIDDLETOWN  NY YARD,MIDDNYYD,NY,Middletown NY Yard,1/1/18,22950.74,30232.82,7282.08,7282.6
20,ABC,Justin Robb,Todd Rose,VAILS GATE  NY YARD,VAILNYYD,NY,Vails Gate NY Yard,1/1/18,199071.41,258366.68,59295.27,59295.27
20,ABC,Justin Robb,Todd Rose,ROSENDALE  NY YARD,ROSENYYD,NY,Rosendale NY Yard,1/1/18,50033.47,65576.85,15543.38,15543.38
20,ABC,Norma Anderson,Brian Muelenaer,MILLWOOD WV MILLWORK,MILLWVMW,WV,Millwood WV Millwork,1/1/18,499423.23,665092.22,165668.99,165668.99
20,ABC,Norma Anderson,Brian Muelenaer,LYNCHBURG  VA YARD,LYNCVAYD,VA,Lynchburg VA Yard,1/1/18,639491.42,830530.82,191039.4,191039.4
20,ABC,Norma Anderson,Brian Muelenaer,ROANOKE  VA YARD,ROANVAYD,VA,Roanoke VA Yard,1/1/18,610415.21,784257.96,173842.75,173842.75
20,ABC,Norma Anderson,Brian Muelenaer,"CHESTER, VA YARD",CHSTVAYD,VA,Chester VA Yard,1/1/18,1649330.67,2147108.23,497777.56,497777.56
20,ABC,Norma Anderson,Brian Muelenaer,WILLIAMSBURG VA YARD,WILLVAYD,VA,Williamsburg VA Yard,1/1/18,83094.74,110011.18,26916.44,26916.44
20,ABC,Norma Anderson,Brian Muelenaer,TAPPAHANNOCK  VA YARD,TAPPVAYD,VA,Tappahannock VA Yard,1/1/18,606327.89,773429.1,167101.21,167101.21
20,ABC,Norma Anderson,Brian Muelenaer,"CHARLESTON, WV YARD",CHARWVYD,WV,Charleston WV Yard,1/1/18,517446.97,678027.98,160581.01,160581.07
20,ABC,Norma Anderson,Brian Muelenaer,"CHESAPEAKE, VA YARD",CHESVAYD,VA,Chesapeake VA Yard,1/1/18,2094293.12,2641350.22,547057.1,547057.1
20,ABC,Norma Anderson,Brian Muelenaer,VERONA  VA YARD,VEROVAYD,VA,Verona VA Yard,1/1/18,743305.49,956997.96,213692.47,213692.47
20,ABC,Norma Anderson,Conrad Labossiere,"WALDORF, MD YARD",WALDMDYD,MD,Waldorf MD Yard,1/1/18,1689447.08,2141129.93,451682.85,451723.18
20,ABC,Norma Anderson,Conrad Labossiere,"CULPEPER, VA",LNWCUV,VA,Culpeper VA Yard,1/1/18,5183722.73,6387788.76,1204066.03,1204279.09
20,ABC,Norma Anderson,Conrad Labossiere,"WINCHESTER, VA YARD",WCHRVAYD,VA,Winchester VA Yard,1/1/18,406752.04,506958.31,100206.27,100312.97
20,ABC,Norma Anderson,Conrad Labossiere,"FREDERICK, MD YARD",FREDMDYD,MD,Frederick MD Yard,1/1/18,10367.28,0,-10367.28,10367.28
20,ABC,Norma Anderson,Conrad Labossiere,"POINT OF ROCKS, MD",LNWFRM,MD,Point of Rocks MD Yard,1/1/18,7515825.85,9191427.39,1675601.54,1675901.29
20,ABC,Norma Anderson,Conrad Labossiere,"CHARLOTTESVILLE, VA YARD",CHARVAYD,VA,Charlottesville VA Yard,1/1/18,1224229.57,1547743.19,323513.62,323513.62
20,ABC,Norma Anderson,Kevin Faughn,PETERSBURG  VA GYPSUM,PETEVAGP,VA,Petersburg VA Gypsum,1/1/18,21108.92,27324.36,6215.44,6215.44
20,ABC,Norma Anderson,Norma Anderson,"FREDERICK, MD-MILLWRK",PNWFRM,MD,Frederick MD Millwork,1/1/18,35375.64,46436.04,11060.4,102063.66
20,ABC,Norma Anderson,Norma Anderson,SC MILLWORK,PSCNCM,SC,Columbia SC Millwork,1/1/18,0,0,0,2046.5
20,ABC,Norma Anderson,Norma Anderson,"EASTON, MD YARD",EASTMDYD,MD,Easton MD Yard,1/1/18,847586.6,1078268.04,230681.44,230681.44
20,ABC,Norma Anderson,Norma Anderson,"NORTH EAST, MD",LNPNOM,MD,Northeast MD Yard,1/1/18,1934527.9,2464685.87,530157.97,530255.25
